,period,periodTime,periodTimeRemaining,event,eventType,eventResult,eventTeam,eventId,x0,y0,x1,y1,pass0x0,pass0y0,pass0x1,pass0y1,pass0result,pass0team,pass1x0,pass1y0,pass1x1,pass1y1,pass1result,pass1team,pass2x0,pass2y0,pass2x1,pass2y1,pass2result,pass2team,pass3x0,pass3y0,pass3x1,pass3y1,pass3result,pass3team,pass4x0,pass4y0,pass4x1,pass4y1,pass4result,pass4team,tags,linkedEvents,awayPlayer0Id,awayPlayer1Id,awayPlayer2Id,awayPlayer3Id,awayPlayer4Id,awayPlayer5Id,homePlayer0Id,homePlayer1Id,homePlayer2Id,homePlayer3Id,homePlayer4Id,homePlayer5Id,pass0player0Id,pass0player1Id,pass1player0Id,pass1player1Id,pass2player0Id,pass2player1Id,pass3player0Id,pass3player1Id,pass4player0Id,pass4player1Id,player0Id,player1Id
120,1,7:59:00,12:01:00,Shot,Tip-In,NA,TOR,2017020243_48_shawn.ferris@wne.edu,-50,2,NA,NA,-27,15,-52,2,Completed,TOR,-53,38,-29,36,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_357025986_shawn.ferris@wne.edu,Brandon Carlo,Zdeno Chara,Anton Khudobin,Patrice Bergeron,Brad Marchand,David Pastrnak,Ron Hainsey,William Nylander,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,Morgan Rielly,Leo Komarov,Nazem Kadri,Morgan Rielly,NA,NA,NA,NA,NA,NA,Leo Komarov,Anton Khudobin
121,1,8:57:00,11:03:00,Missed Shot,NA,NA,BOS,2017020243_51,62,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anders Bjork,Paul Postma,Riley Nash,Anton Khudobin,Danton Heinen,Kevan Miller,Connor Carrick,Zach Hyman,Patrick Marleau,Connor Brown,Frederik Andersen,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anders Bjork,NA
122,1,9:15:00,10:45:00,Missed Shot,NA,NA,BOS,2017020243_52_shawn.ferris@wne.edu,58,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_149422958_shawn.ferris@wne.edu,Paul Postma,Riley Nash,Anton Khudobin,Noel Acciari,Tim Schaller,Kevan Miller,Connor Carrick,Matt Martin,Dominic Moore,Frederik Andersen,Josh Leivo,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Noel Acciari,NA
123,1,9:46:00,10:14:00,Shot,Snap Shot,NA,TOR,2017020243_55,-8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brandon Carlo,Anton Khudobin,Matt Beleskey,Torey Krug,Sean Kuraly,Jake DeBrusk,Matt Martin,Dominic Moore,Nikita Zaitsev,Frederik Andersen,Josh Leivo,Jake Gardiner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nikita Zaitsev,Anton Khudobin
124,1,12:42:00,7:18:00,Shot,Snap Shot,NA,BOS,2017020243_65_shawn.ferris@wne.edu,52,-25,NA,NA,-13,-34,13,-21,Completed,BOS,-69,-33,-49,-21,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_927564454_shawn.ferris@wne.edu:2017020243_672287164_shawn.ferris@wne.edu,Paul Postma,Anton Khudobin,Matt Beleskey,Sean Kuraly,Jake DeBrusk,Kevan Miller,Connor Carrick,Zach Hyman,Dominic Moore,Nikita Zaitsev,Frederik Andersen,Leo Komarov,Matt Beleskey,Sean Kuraly,Brandon Carlo,Matt Beleskey,NA,NA,NA,NA,NA,NA,Sean Kuraly,Frederik Andersen
125,1,14:11:00,5:49:00,Shot,Slap Shot,NA,BOS,2017020243_76_shawn.ferris@wne.edu,37,23,NA,NA,63,-36,32,21,Completed,BOS,24,11,21,1,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_612750904_shawn.ferris@wne.edu,Brandon Carlo,Anton Khudobin,Patrice Bergeron,Torey Krug,Brad Marchand,David Pastrnak,Ron Hainsey,William Nylander,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,Brad Marchand,Torey Krug,Patrice Bergeron,Brad Marchand,NA,NA,NA,NA,NA,NA,Torey Krug,Frederik Andersen
126,1,14:59:00,5:01:00,Shot,Snap Shot,NA,TOR,2017020243_80_shawn.ferris@wne.edu,-64,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_922822802_shawn.ferris@wne.edu,Riley Nash,Zdeno Chara,Anton Khudobin,Noel Acciari,Tim Schaller,Charlie McAvoy,Connor Carrick,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mitchell Marner,Anton Khudobin
127,1,15:37:00,4:23:00,Missed Shot,NA,NA,BOS,2017020243_85_shawn.ferris@wne.edu,76,-8,NA,NA,96,-18,77,-8,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paul Postma,Anton Khudobin,Matt Beleskey,Sean Kuraly,Jake DeBrusk,Kevan Miller,Connor Carrick,Matt Martin,Dominic Moore,Frederik Andersen,Josh Leivo,Andreas Borgman,Jake DeBrusk,Matt Beleskey,NA,NA,NA,NA,NA,NA,NA,NA,Matt Beleskey,NA
128,1,15:40:00,4:20:00,Shot,Snap Shot,NA,BOS,2017020243_86,51,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paul Postma,Anton Khudobin,Matt Beleskey,Sean Kuraly,Jake DeBrusk,Kevan Miller,Connor Carrick,Matt Martin,Dominic Moore,Frederik Andersen,Josh Leivo,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sean Kuraly,Frederik Andersen
129,1,16:15:00,3:45:00,Missed Shot,NA,NA,TOR,2017020243_90_shawn.ferris@wne.edu,-42,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_826530226_shawn.ferris@wne.edu,Paul Postma,Anton Khudobin,Matt Beleskey,Sean Kuraly,Jake DeBrusk,Kevan Miller,Matt Martin,Dominic Moore,Nikita Zaitsev,Frederik Andersen,Josh Leivo,Jake Gardiner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jake Gardiner,NA
130,1,16:53:00,3:07:00,Shot,Snap Shot,NA,TOR,2017020243_92_shawn.ferris@wne.edu,-62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_5213828_shawn.ferris@wne.edu:2017020243_80989107_shawn.ferris@wne.edu,Brandon Carlo,Anton Khudobin,Patrice Bergeron,Torey Krug,Brad Marchand,David Pastrnak,Ron Hainsey,William Nylander,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leo Komarov,Anton Khudobin
131,1,17:41:00,2:19:00,Missed Shot,NA,NA,TOR,2017020243_97_shawn.ferris@wne.edu,-45,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_691759039_shawn.ferris@wne.edu,Anders Bjork,Jordan Szwarz,Zdeno Chara,Anton Khudobin,Brad Marchand,Charlie McAvoy,Zach Hyman,Patrick Marleau,Nikita Zaitsev,Connor Brown,Frederik Andersen,Jake Gardiner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jake Gardiner,NA
132,1,18:36:00,1:24:00,Shot,Slap Shot,NA,BOS,2017020243_101_shawn.ferris@wne.edu,57,-19,NA,NA,46,5,56,-27,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,one-timer,2017020243_923972755_shawn.ferris@wne.edu,Anders Bjork,Riley Nash,Brandon Carlo,Anton Khudobin,Danton Heinen,Kevan Miller,Mitchell Marner,Nikita Zaitsev,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Andreas Borgman,Danton Heinen,Anders Bjork,NA,NA,NA,NA,NA,NA,NA,NA,Anders Bjork,Frederik Andersen
133,1,18:49:00,1:11:00,Missed Shot,NA,NA,BOS,2017020243_102_shawn.ferris@wne.edu,43,-21,NA,NA,30,4,42,-26,Completed,BOS,41,35,31,10,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_923972755_shawn.ferris@wne.edu,Anders Bjork,Riley Nash,Brandon Carlo,Anton Khudobin,Danton Heinen,Kevan Miller,Mitchell Marner,Nikita Zaitsev,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Andreas Borgman,Riley Nash,Brandon Carlo,Kevan Miller,Riley Nash,NA,NA,NA,NA,NA,NA,Brandon Carlo,NA
134,1,19:22:00,0:38:00,Shot,Snap Shot,NA,BOS,2017020243_105,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riley Nash,Zdeno Chara,Anton Khudobin,Noel Acciari,Tim Schaller,Charlie McAvoy,Mitchell Marner,Nikita Zaitsev,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tim Schaller,Frederik Andersen
135,3,0:25:00,19:35:00,Shot,Snap Shot,NA,TOR,2017020243_245_shawn.ferris@wne.edu,-70,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_28945585_shawn.ferris@wne.edu,Brandon Carlo,Anton Khudobin,Patrice Bergeron,Torey Krug,Brad Marchand,David Pastrnak,Ron Hainsey,Connor Brown,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leo Komarov,Anton Khudobin
136,3,0:53:00,19:07:00,Shot,Slap Shot,NA,TOR,2017020243_249_shawn.ferris@wne.edu,-45,-16,NA,NA,-93,-35,-28,-34,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_442049299_shawn.ferris@wne.edu,Riley Nash,Brandon Carlo,Anton Khudobin,Torey Krug,Tim Schaller,David Pastrnak,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Nazem Kadri,Morgan Rielly,Andreas Borgman,James van Riemsdyk,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,Andreas Borgman,Anton Khudobin
137,3,1:56:00,18:04:00,Shot,Snap Shot,NA,TOR,2017020243_254_shawn.ferris@wne.edu,-70,16,NA,NA,24,2,-17,38,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rush,2017020243_464753228_shawn.ferris@wne.edu:2017020243_644550385_shawn.ferris@wne.edu,Anders Bjork,Jordan Szwarz,Zdeno Chara,Anton Khudobin,Danton Heinen,Charlie McAvoy,Zach Hyman,Patrick Marleau,Nikita Zaitsev,William Nylander,Frederik Andersen,Jake Gardiner,Nikita Zaitsev,Patrick Marleau,NA,NA,NA,NA,NA,NA,NA,NA,Patrick Marleau,Anton Khudobin
138,3,3:55:00,16:05:00,Missed Shot,NA,NA,BOS,2017020243_264_shawn.ferris@wne.edu,38,18,NA,NA,57,-22,53,14,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_36669329_shawn.ferris@wne.edu,Zdeno Chara,Anton Khudobin,Patrice Bergeron,Brad Marchand,Charlie McAvoy,David Pastrnak,Ron Hainsey,Connor Brown,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,Charlie McAvoy,Zdeno Chara,NA,NA,NA,NA,NA,NA,NA,NA,Zdeno Chara,NA
139,3,4:01:00,15:59:00,Shot,Tip-In,NA,BOS,2017020243_265_shawn.ferris@wne.edu,81,-5,NA,NA,64,-37,80,-5,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tip,2017020243_36669329_shawn.ferris@wne.edu,Zdeno Chara,Anton Khudobin,Patrice Bergeron,Brad Marchand,Charlie McAvoy,David Pastrnak,Ron Hainsey,Connor Brown,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,Charlie McAvoy,Patrice Bergeron,NA,NA,NA,NA,NA,NA,NA,NA,Patrice Bergeron,Frederik Andersen
140,3,4:03:00,15:57:00,Shot,Wrist Shot,NA,BOS,2017020243_266_shawn.ferris@wne.edu,81,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rebound,2017020243_36669329_shawn.ferris@wne.edu,Zdeno Chara,Anton Khudobin,Patrice Bergeron,Brad Marchand,Charlie McAvoy,David Pastrnak,Ron Hainsey,Connor Brown,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patrice Bergeron,Frederik Andersen
141,3,4:26:00,15:34:00,Shot,Backhand,NA,BOS,2017020243_269_shawn.ferris@wne.edu,75,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_511602847_shawn.ferris@wne.edu:2017020243_98657056_shawn.ferris@wne.edu,Paul Postma,Riley Nash,Anton Khudobin,Noel Acciari,Tim Schaller,Kevan Miller,Connor Carrick,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tim Schaller,Frederik Andersen
142,3,4:41:00,15:19:00,Shot,Wrist Shot,NA,TOR,2017020243_271_shawn.ferris@wne.edu,-78,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paul Postma,Riley Nash,Anton Khudobin,Noel Acciari,Tim Schaller,Kevan Miller,Connor Carrick,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Andreas Borgman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connor Carrick,Anton Khudobin
143,3,5:47:00,14:13:00,Shot,Snap Shot,NA,BOS,2017020243_275_shawn.ferris@wne.edu,62,-15,NA,NA,8,1,17,-30,Completed,BOS,-35,39,-36,24,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rush,2017020243_7923317_shawn.ferris@wne.edu:2017020243_15662407_shawn.ferris@wne.edu,Anders Bjork,Jordan Szwarz,Zdeno Chara,Anton Khudobin,Danton Heinen,Charlie McAvoy,Zach Hyman,Patrick Marleau,Nikita Zaitsev,William Nylander,Frederik Andersen,Jake Gardiner,Danton Heinen,Jordan Szwarz,Anders Bjork,Danton Heinen,NA,NA,NA,NA,NA,NA,Jordan Szwarz,Frederik Andersen
144,3,6:02:00,13:58:00,Shot,Snap Shot,NA,TOR,2017020243_277_shawn.ferris@wne.edu,-67,0,NA,NA,-89,36,-67,0,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zdeno Chara,Anton Khudobin,Matt Beleskey,Sean Kuraly,Charlie McAvoy,Jake DeBrusk,Ron Hainsey,Matt Martin,Dominic Moore,William Nylander,Frederik Andersen,Morgan Rielly,William Nylander,Dominic Moore,NA,NA,NA,NA,NA,NA,NA,NA,Dominic Moore,Anton Khudobin
145,3,6:07:00,13:53:00,Missed Shot,NA,NA,TOR,2017020243_278_shawn.ferris@wne.edu,-67,4,NA,NA,-40,-22,-69,2,Completed,TOR,-93,-26,-38,-22,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tip,NA,Zdeno Chara,Anton Khudobin,Matt Beleskey,Sean Kuraly,Charlie McAvoy,Jake DeBrusk,Ron Hainsey,Matt Martin,Dominic Moore,William Nylander,Frederik Andersen,Morgan Rielly,Morgan Rielly,Dominic Moore,William Nylander,Morgan Rielly,NA,NA,NA,NA,NA,NA,Dominic Moore,NA
146,3,7:08:00,12:52:00,Missed Shot,NA,NA,BOS,2017020243_282_shawn.ferris@wne.edu,31,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_79586306_shawn.ferris@wne.edu,Brandon Carlo,Anton Khudobin,Patrice Bergeron,Torey Krug,Brad Marchand,David Pastrnak,Ron Hainsey,Connor Brown,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Torey Krug,NA
147,3,7:42:00,12:18:00,Shot,Snap Shot,NA,TOR,2017020243_284,-6,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brandon Carlo,Anton Khudobin,Patrice Bergeron,Torey Krug,Brad Marchand,David Pastrnak,Ron Hainsey,Connor Brown,Frederik Andersen,Nazem Kadri,Morgan Rielly,Leo Komarov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan Rielly,Anton Khudobin
148,3,9:55:00,10:05:00,Shot,Tip-In,NA,BOS,2017020243_294_shawn.ferris@wne.edu,77,0,NA,NA,73,34,79,1,Completed,BOS,32,2,56,33,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_451246320_shawn.ferris@wne.edu,Anders Bjork,Jordan Szwarz,Anton Khudobin,Matt Beleskey,Torey Krug,Charlie McAvoy,Ron Hainsey,Zach Hyman,James van Riemsdyk,Frederik Andersen,Leo Komarov,Jake Gardiner,Torey Krug,Matt Beleskey,Charlie McAvoy,Torey Krug,NA,NA,NA,NA,NA,NA,Matt Beleskey,Frederik Andersen
149,3,12:28:00,7:32:00,Shot,Snap Shot,NA,BOS,2017020243_307_shawn.ferris@wne.edu,57,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_293475144_shawn.ferris@wne.edu:2017020243_825729588_shawn.ferris@wne.edu,Zdeno Chara,Anton Khudobin,Danton Heinen,Torey Krug,Noel Acciari,Charlie McAvoy,Patrick Marleau,Nikita Zaitsev,Connor Brown,William Nylander,Frederik Andersen,Josh Leivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Danton Heinen,Frederik Andersen
150,3,12:31:00,7:29:00,Shot,Snap Shot,NA,BOS,2017020243_308_shawn.ferris@wne.edu,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rebound,2017020243_293475144_shawn.ferris@wne.edu:2017020243_825729588_shawn.ferris@wne.edu,Paul Postma,Brandon Carlo,Anton Khudobin,Danton Heinen,Sean Kuraly,Noel Acciari,Patrick Marleau,Nikita Zaitsev,Connor Brown,William Nylander,Frederik Andersen,Josh Leivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Danton Heinen,Frederik Andersen
151,3,18:29:00,1:31:00,Missed Shot,NA,NA,TOR,2017020243_336_shawn.ferris@wne.edu,-65,28,NA,NA,-37,-32,-45,-1,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riley Nash,Brandon Carlo,Zdeno Chara,Anton Khudobin,Noel Acciari,Tim Schaller,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Morgan Rielly,Andreas Borgman,Jake Gardiner,Mitchell Marner,NA,NA,NA,NA,NA,NA,NA,NA,Mitchell Marner,NA
152,3,18:46:00,1:14:00,Missed Shot,NA,NA,TOR,2017020243_337_shawn.ferris@wne.edu,-66,-14,NA,NA,-29,-35,-52,-35,Completed,TOR,-61,-36,-28,-36,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riley Nash,Brandon Carlo,Zdeno Chara,Anton Khudobin,Noel Acciari,Tim Schaller,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Morgan Rielly,Andreas Borgman,Jake Gardiner,Tyler Bozak,Tyler Bozak,Jake Gardiner,NA,NA,NA,NA,NA,NA,Tyler Bozak,NA
153,3,19:00:00,1:00:00,Goal,NA,NA,TOR,2017020243_339_shawn.ferris@wne.edu,-77,-1,NA,NA,-67,24,-77,0,Completed,TOR,-28,19,-45,37,Completed,TOR,-31,-37,-30,-1,Completed,TOR,-30,35,-33,-28,Completed,TOR,-70,39,-30,40,Completed,TOR,tip,NA,Riley Nash,Brandon Carlo,Zdeno Chara,Anton Khudobin,Noel Acciari,Tim Schaller,Mitchell Marner,James van Riemsdyk,Frederik Andersen,Tyler Bozak,Morgan Rielly,Andreas Borgman,Mitchell Marner,James van Riemsdyk,Nikita Zaitsev,Mitchell Marner,Jake Gardiner,Nikita Zaitsev,Nikita Zaitsev,Jake Gardiner,Mitchell Marner,Nikita Zaitsev,James van Riemsdyk,Mitchell Marner
154,3,19:52:00,0:08:00,Missed Shot,NA,NA,BOS,2017020243_344_shawn.ferris@wne.edu,35,28,NA,NA,54,23,36,27,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020243_254552373_shawn.ferris@wne.edu,Jordan Szwarz,Zdeno Chara,Anton Khudobin,Sean Kuraly,Noel Acciari,Kevan Miller,Ron Hainsey,Zach Hyman,Patrick Marleau,William Nylander,Frederik Andersen,Jake Gardiner,Sean Kuraly,Zdeno Chara,NA,NA,NA,NA,NA,NA,NA,NA,Zdeno Chara,NA
155,1,0:45:00,19:15:00,Shot,Wrist Shot,NA,BOS,2017020250_7_shawn.ferris@wne.edu,11,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zach Hyman,Patrick Marleau,Nikita Zaitsev,Connor Brown,Curtis McElhinney,Jake Gardiner,Riley Nash,Zdeno Chara,Tuukka Rask,Noel Acciari,Tim Schaller,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riley Nash,Curtis McElhinney
156,1,2:54:00,17:06:00,Shot,Snap Shot,NA,BOS,2017020250_15_shawn.ferris@wne.edu,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_335359699_shawn.ferris@wne.edu:2017020250_853464728_shawn.ferris@wne.edu,Matt Martin,Dominic Moore,Nikita Zaitsev,Josh Leivo,Curtis McElhinney,Jake Gardiner,Anders Bjork,Matt Beleskey,Tuukka Rask,Torey Krug,Sean Kuraly,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Torey Krug,Curtis McElhinney
157,1,2:57:00,17:03:00,Shot,Wrist Shot,NA,BOS,2017020250_16_shawn.ferris@wne.edu,77,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rebound,2017020250_335359699_shawn.ferris@wne.edu:2017020250_853464728_shawn.ferris@wne.edu,Matt Martin,Dominic Moore,Nikita Zaitsev,Josh Leivo,Curtis McElhinney,Jake Gardiner,Anders Bjork,Matt Beleskey,Tuukka Rask,Torey Krug,Sean Kuraly,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anders Bjork,Curtis McElhinney
158,1,3:10:00,16:50:00,Missed Shot,NA,NA,BOS,2017020250_17_shawn.ferris@wne.edu,36,15,NA,NA,64,-38,33,-9,Completed,BOS,86,22,72,38,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_335359699_shawn.ferris@wne.edu:2017020250_853464728_shawn.ferris@wne.edu,Matt Martin,Dominic Moore,Nikita Zaitsev,Josh Leivo,Curtis McElhinney,Jake Gardiner,Anders Bjork,Zdeno Chara,Matt Beleskey,Tuukka Rask,Sean Kuraly,Charlie McAvoy,Sean Kuraly,Charlie McAvoy,Anders Bjork,Sean Kuraly,NA,NA,NA,NA,NA,NA,Charlie McAvoy,NA
159,1,3:49:00,16:11:00,Shot,Wrist Shot,NA,BOS,2017020250_24_shawn.ferris@wne.edu,35,-25,NA,NA,69,-39,39,-39,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zach Hyman,Patrick Marleau,Nikita Zaitsev,Connor Brown,Curtis McElhinney,Jake Gardiner,Jordan Szwarz,Brandon Carlo,Tuukka Rask,Danton Heinen,Torey Krug,Frank Vatrano,Frank Vatrano,Torey Krug,NA,NA,NA,NA,NA,NA,NA,NA,Torey Krug,Curtis McElhinney
